id;source_type;source_id;source_location_id;source_region_id;address_region_id;region_id;parent_source_id;parent_location_id;name;slug;is_direct_city;is_city;aoguid;okato;sort_order;is_active;raw_data;created_at;updated_at
263;districts;203;"";106;106;29;106;19;Карабулак;karabulak;0;1;"";26408000000;0;1;"{""id"":203,""parentId"":0,""regionId"":106,""name"":""Карабулак"",""administrative"":0,""okato"":""26408000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
264;districts;204;"";106;106;29;106;19;Малгобек;malgobek;0;1;"";26405000000;0;1;"{""id"":204,""parentId"":0,""regionId"":106,""name"":""Малгобек"",""administrative"":0,""okato"":""26405000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
265;districts;207;"";138;138;59;138;50;Братск;bratsk;0;1;"";25414000000;0;1;"{""id"":207,""parentId"":0,""regionId"":138,""name"":""Братск"",""administrative"":0,""okato"":""25414000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
266;districts;208;"";138;138;59;138;50;Ангарск;angarsk;0;1;"";25203501000;0;1;"{""id"":208,""parentId"":0,""regionId"":138,""name"":""Ангарск"",""administrative"":0,""okato"":""25203501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
267;districts;209;"";138;138;59;138;50;Усть-Илимск;ust-ilimsk;0;1;"";25438000000;0;1;"{""id"":209,""parentId"":0,""regionId"":138,""name"":""Усть-Илимск"",""administrative"":0,""okato"":""25438000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
268;districts;210;"";138;138;59;138;50;Усолье-Сибирское;usole-sibirskoe;0;1;"";25436000000;0;1;"{""id"":210,""parentId"":0,""regionId"":138,""name"":""Усолье-Сибирское"",""administrative"":0,""okato"":""25436000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
269;districts;211;"";138;138;59;138;50;Черемхово;cheremkhovo;0;1;"";25445000000;0;1;"{""id"":211,""parentId"":0,""regionId"":138,""name"":""Черемхово"",""administrative"":0,""okato"":""25445000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
270;districts;212;"";138;138;59;138;50;Шелехов;shelekhov;0;1;"";25255501000;0;1;"{""id"":212,""parentId"":0,""regionId"":138,""name"":""Шелехов"",""administrative"":0,""okato"":""25255501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
271;districts;213;"";138;138;59;138;50;Усть-Кут;ust-kut;0;1;"";25244501000;0;1;"{""id"":213,""parentId"":0,""regionId"":138,""name"":""Усть-Кут"",""administrative"":0,""okato"":""25244501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
272;districts;214;"";138;138;59;138;50;Тулун;tulun;0;1;"";25432000000;0;1;"{""id"":214,""parentId"":0,""regionId"":138,""name"":""Тулун"",""administrative"":0,""okato"":""25432000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
273;districts;215;"";138;138;59;138;50;Саянск;sayansk;0;1;"";25426000000;0;1;"{""id"":215,""parentId"":0,""regionId"":138,""name"":""Саянск"",""administrative"":0,""okato"":""25426000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
274;districts;216;"";138;138;59;138;50;Нижнеудинск;nizhneudinsk;0;1;"";25228501000;0;1;"{""id"":216,""parentId"":0,""regionId"":138,""name"":""Нижнеудинск"",""administrative"":0,""okato"":""25228501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
275;districts;217;"";138;138;59;138;50;Тайшет;tayshet;0;1;"";25236501000;0;1;"{""id"":217,""parentId"":0,""regionId"":138,""name"":""Тайшет"",""administrative"":0,""okato"":""25236501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
276;districts;218;"";138;138;59;138;50;Зима;zima;0;1;"";25420000000;0;1;"{""id"":218,""parentId"":0,""regionId"":138,""name"":""Зима"",""administrative"":0,""okato"":""25420000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
277;districts;219;"";138;138;59;138;50;Железногорск-Илимский;zheleznogorsk-ilimskiy;0;1;"";25226501000;0;1;"{""id"":219,""parentId"":0,""regionId"":138,""name"":""Железногорск-Илимский"",""administrative"":0,""okato"":""25226501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
278;districts;220;"";138;138;59;138;50;Вихоревка;vikhorevka;0;1;"";25204503000;0;1;"{""id"":220,""parentId"":0,""regionId"":138,""name"":""Вихоревка"",""administrative"":0,""okato"":""25204503000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
279;districts;221;"";138;138;59;138;50;Слюдянка;slyudyanka;0;1;"";25234501000;0;1;"{""id"":221,""parentId"":0,""regionId"":138,""name"":""Слюдянка"",""administrative"":0,""okato"":""25234501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
280;districts;222;"";138;138;59;138;50;Бодайбо;bodaybo;0;1;"";25202501000;0;1;"{""id"":222,""parentId"":0,""regionId"":138,""name"":""Бодайбо"",""administrative"":0,""okato"":""25202501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
281;districts;223;"";138;138;59;138;50;Байкальск;baykalsk;0;1;"";25234508000;0;1;"{""id"":223,""parentId"":0,""regionId"":138,""name"":""Байкальск"",""administrative"":0,""okato"":""25234508000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
282;districts;224;"";138;138;59;138;50;Свирск;svirsk;0;1;"";25427000000;0;1;"{""id"":224,""parentId"":0,""regionId"":138,""name"":""Свирск"",""administrative"":0,""okato"":""25427000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
283;districts;227;"";107;107;30;107;20;Прохладный;prokhladnyy;0;1;"";83410000000;0;1;"{""id"":227,""parentId"":0,""regionId"":107,""name"":""Прохладный"",""administrative"":0,""okato"":""83410000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
284;districts;228;"";107;107;30;107;20;Баксан;baksan;0;1;"";83403000000;0;1;"{""id"":228,""parentId"":0,""regionId"":107,""name"":""Баксан"",""administrative"":0,""okato"":""83403000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
285;districts;229;"";107;107;30;107;20;Нарткала;nartkala;0;1;"";83240501000;0;1;"{""id"":229,""parentId"":0,""regionId"":107,""name"":""Нарткала"",""administrative"":0,""okato"":""83240501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
286;districts;230;"";107;107;30;107;20;Майский;mayskiy;0;1;"";83220501000;0;1;"{""id"":230,""parentId"":0,""regionId"":107,""name"":""Майский"",""administrative"":0,""okato"":""83220501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
287;districts;231;"";107;107;30;107;20;Тырныауз;tyrnyauz;0;1;"";83248501000;0;1;"{""id"":231,""parentId"":0,""regionId"":107,""name"":""Тырныауз"",""administrative"":0,""okato"":""83248501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
288;districts;232;"";107;107;30;107;20;Терек;terek;0;1;"";83235501000;0;1;"{""id"":232,""parentId"":0,""regionId"":107,""name"":""Терек"",""administrative"":0,""okato"":""83235501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
289;districts;233;"";107;107;30;107;20;Чегем;chegem;0;1;"";83245501000;0;1;"{""id"":233,""parentId"":0,""regionId"":107,""name"":""Чегем"",""administrative"":0,""okato"":""83245501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
290;districts;235;"";139;139;60;139;51;Советск;sovetsk;0;1;"";27430000000;0;1;"{""id"":235,""parentId"":0,""regionId"":139,""name"":""Советск"",""administrative"":0,""okato"":""27430000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
291;districts;236;"";139;139;60;139;51;Черняховск;chernyakhovsk;0;1;"";27239501000;0;1;"{""id"":236,""parentId"":0,""regionId"":139,""name"":""Черняховск"",""administrative"":0,""okato"":""27239501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
292;districts;237;"";139;139;60;139;51;Балтийск;baltiysk;0;1;"";27405000000;0;1;"{""id"":237,""parentId"":0,""regionId"":139,""name"":""Балтийск"",""administrative"":0,""okato"":""27405000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
293;districts;238;"";139;139;60;139;51;Гусев;gusev;0;1;"";27212501000;0;1;"{""id"":238,""parentId"":0,""regionId"":139,""name"":""Гусев"",""administrative"":0,""okato"":""27212501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
294;districts;239;"";139;139;60;139;51;Светлый;svetlyy;0;1;"";27425000000;0;1;"{""id"":239,""parentId"":0,""regionId"":139,""name"":""Светлый"",""administrative"":0,""okato"":""27425000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
295;districts;240;"";139;139;60;139;51;Гвардейск;gvardeysk;0;1;"";27206501000;0;1;"{""id"":240,""parentId"":0,""regionId"":139,""name"":""Гвардейск"",""administrative"":0,""okato"":""27206501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
296;districts;241;"";139;139;60;139;51;Зеленоградск;zelenogradsk;0;1;"";27215501000;0;1;"{""id"":241,""parentId"":0,""regionId"":139,""name"":""Зеленоградск"",""administrative"":0,""okato"":""27215501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
297;districts;242;"";139;139;60;139;51;Гурьевск;gurevsk;0;1;"";27209501000;0;1;"{""id"":242,""parentId"":0,""regionId"":139,""name"":""Гурьевск"",""administrative"":0,""okato"":""27209501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
298;districts;243;"";139;139;60;139;51;Неман;neman;0;1;"";27221501000;0;1;"{""id"":243,""parentId"":0,""regionId"":139,""name"":""Неман"",""administrative"":0,""okato"":""27221501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
299;districts;244;"";139;139;60;139;51;Пионерский;pionerskiy;0;1;"";27417000000;0;1;"{""id"":244,""parentId"":0,""regionId"":139,""name"":""Пионерский"",""administrative"":0,""okato"":""27417000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
300;districts;245;"";139;139;60;139;51;Светлогорск;svetlogorsk;0;1;"";27420000000;0;1;"{""id"":245,""parentId"":0,""regionId"":139,""name"":""Светлогорск"",""administrative"":0,""okato"":""27420000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
301;districts;247;"";108;108;31;108;21;Лагань;lagan;0;1;"";85215501000;0;1;"{""id"":247,""parentId"":0,""regionId"":108,""name"":""Лагань"",""administrative"":0,""okato"":""85215501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
302;districts;249;"";140;140;61;140;52;Обнинск;obninsk;0;1;"";29415000000;0;1;"{""id"":249,""parentId"":0,""regionId"":140,""name"":""Обнинск"",""administrative"":0,""okato"":""29415000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
303;districts;250;"";140;140;61;140;52;Людиново;lyudinovo;0;1;"";29220501000;0;1;"{""id"":250,""parentId"":0,""regionId"":140,""name"":""Людиново"",""administrative"":0,""okato"":""29220501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
304;districts;252;"";140;140;61;140;52;Малоярославец;maloyaroslavets;0;1;"";29223501000;0;1;"{""id"":252,""parentId"":0,""regionId"":140,""name"":""Малоярославец"",""administrative"":0,""okato"":""29223501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
305;districts;253;"";140;140;61;140;52;Балабаново;balabanovo;0;1;"";29206505000;0;1;"{""id"":253,""parentId"":0,""regionId"":140,""name"":""Балабаново"",""administrative"":0,""okato"":""29206505000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
306;districts;254;"";140;140;61;140;52;Козельск;kozelsk;0;1;"";29216501000;0;1;"{""id"":254,""parentId"":0,""regionId"":140,""name"":""Козельск"",""administrative"":0,""okato"":""29216501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
307;districts;255;"";140;140;61;140;52;Кондрово;kondrovo;0;1;"";29208501000;0;1;"{""id"":255,""parentId"":0,""regionId"":140,""name"":""Кондрово"",""administrative"":0,""okato"":""29208501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
308;districts;256;"";140;140;61;140;52;Сухиничи;sukhinichi;0;1;"";29236501000;0;1;"{""id"":256,""parentId"":0,""regionId"":140,""name"":""Сухиничи"",""administrative"":0,""okato"":""29236501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
309;districts;257;"";140;140;61;140;52;Сосенский;sosenskiy;0;1;"";29216504000;0;1;"{""id"":257,""parentId"":0,""regionId"":140,""name"":""Сосенский"",""administrative"":0,""okato"":""29216504000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
310;districts;258;"";140;140;61;140;52;Боровск;borovsk;0;1;"";29206501000;0;1;"{""id"":258,""parentId"":0,""regionId"":140,""name"":""Боровск"",""administrative"":0,""okato"":""29206501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
311;districts;259;"";140;140;61;140;52;Жуков;zhukov;0;1;"";29213501000;0;1;"{""id"":259,""parentId"":0,""regionId"":140,""name"":""Жуков"",""administrative"":0,""okato"":""29213501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
312;districts;261;"";141;141;62;141;53;Елизово;elizovo;0;1;"";30402000000;0;1;"{""id"":261,""parentId"":0,""regionId"":141,""name"":""Елизово"",""administrative"":0,""okato"":""30402000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
313;districts;262;"";141;141;62;141;53;Вилючинск;vilyuchinsk;0;1;"";30535000000;0;1;"{""id"":262,""parentId"":0,""regionId"":141,""name"":""Вилючинск"",""administrative"":0,""okato"":""30535000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
314;districts;264;"";109;109;32;109;22;Усть-Джегута;ust-dzheguta;0;1;"";91235501000;0;1;"{""id"":264,""parentId"":0,""regionId"":109,""name"":""Усть-Джегута"",""administrative"":0,""okato"":""91235501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
315;districts;265;"";109;109;32;109;22;Карачаевск;karachaevsk;0;1;"";91405000000;0;1;"{""id"":265,""parentId"":0,""regionId"":109,""name"":""Карачаевск"",""administrative"":0,""okato"":""91405000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
316;districts;267;"";110;110;33;110;23;Кондопога;kondopoga;0;1;"";86215501000;0;1;"{""id"":267,""parentId"":0,""regionId"":110,""name"":""Кондопога"",""administrative"":0,""okato"":""86215501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
317;districts;268;"";110;110;33;110;23;Сегежа;segezha;0;1;"";86245501000;0;1;"{""id"":268,""parentId"":0,""regionId"":110,""name"":""Сегежа"",""administrative"":0,""okato"":""86245501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
318;districts;269;"";110;110;33;110;23;Костомукша;kostomuksha;0;1;"";86406000000;0;1;"{""id"":269,""parentId"":0,""regionId"":110,""name"":""Костомукша"",""administrative"":0,""okato"":""86406000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
319;districts;270;"";110;110;33;110;23;Сортавала;sortavala;0;1;"";86410000000;0;1;"{""id"":270,""parentId"":0,""regionId"":110,""name"":""Сортавала"",""administrative"":0,""okato"":""86410000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
320;districts;271;"";110;110;33;110;23;Медвежьегорск;medvezhegorsk;0;1;"";86224501000;0;1;"{""id"":271,""parentId"":0,""regionId"":110,""name"":""Медвежьегорск"",""administrative"":0,""okato"":""86224501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
321;districts;272;"";110;110;33;110;23;Кемь;kem;0;1;"";86212501000;0;1;"{""id"":272,""parentId"":0,""regionId"":110,""name"":""Кемь"",""administrative"":0,""okato"":""86212501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
322;districts;273;"";110;110;33;110;23;Питкяранта;pitkyaranta;0;1;"";86233501000;0;1;"{""id"":273,""parentId"":0,""regionId"":110,""name"":""Питкяранта"",""administrative"":0,""okato"":""86233501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
323;districts;274;"";110;110;33;110;23;Беломорск;belomorsk;0;1;"";86204501000;0;1;"{""id"":274,""parentId"":0,""regionId"":110,""name"":""Беломорск"",""administrative"":0,""okato"":""86204501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
324;districts;275;"";142;142;63;142;54;Новокузнецк;novokuzneck;0;1;"";32431000000;0;1;"{""id"":275,""parentId"":0,""regionId"":142,""name"":""Новокузнецк"",""administrative"":0,""okato"":""32431000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
325;districts;277;"";142;142;63;142;54;Прокопьевск;prokopevsk;0;1;"";32437000000;0;1;"{""id"":277,""parentId"":0,""regionId"":142,""name"":""Прокопьевск"",""administrative"":0,""okato"":""32437000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
326;districts;278;"";142;142;63;142;54;Междуреченск;mezhdurechensk;0;1;"";32425000000;0;1;"{""id"":278,""parentId"":0,""regionId"":142,""name"":""Междуреченск"",""administrative"":0,""okato"":""32425000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
327;districts;279;"";142;142;63;142;54;Ленинск-Кузнецкий;leninsk-kuznetskiy;0;1;"";32419000000;0;1;"{""id"":279,""parentId"":0,""regionId"":142,""name"":""Ленинск-Кузнецкий"",""administrative"":0,""okato"":""32419000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
328;districts;280;"";142;142;63;142;54;Киселевск;kiselevsk;0;1;"";32416000000;0;1;"{""id"":280,""parentId"":0,""regionId"":142,""name"":""Киселевск"",""administrative"":0,""okato"":""32416000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
329;districts;281;"";142;142;63;142;54;Анжеро-Судженск;anzhero-sudzhensk;0;1;"";32404000000;0;1;"{""id"":281,""parentId"":0,""regionId"":142,""name"":""Анжеро-Судженск"",""administrative"":0,""okato"":""32404000000"",""is_city"":1}";2026-07-01 16:19:37;2026-07-14 17:00:00
330;districts;282;"";142;142;63;142;54;Белово;belovo;0;1;"";32407000000;0;1;"{""id"":282,""parentId"":0,""regionId"":142,""name"":""Белово"",""administrative"":0,""okato"":""32407000000"",""is_city"":1}";2026-07-01 16:19:37;2026-07-14 17:00:00
